time,stock_name,flag,positive,negative,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5
2020-04-21,TEST_TICKER,1,0,1,66.17590685990686,66.5448422105501,64.17883538578158,64.45153045654297,9627500,up,1.7544198385537322,66.94735258971464,0.4630012999326905,3.3644843605021535,3.3644843605021535
2020-04-22,TEST_TICKER,0,0,0,65.14931017523452,66.1277878018168,64.74829264794869,65.341796875,7033300,up,1.6040614925608643,67.46822134521653,0.42882071962463303,3.7353119274920985,3.7353119274920985
2020-04-23,TEST_TICKER,0,0,0,65.91121931765252,67.2345779455767,65.734770684724,65.79893493652344,7869600,up,1.4988888093572776,75.2320305378721,0.4069898736992502,4.011809936771151,4.011809936771151
2020-04-24,TEST_TICKER,0,0,0,66.46463140732745,67.10625562734253,66.04756985122924,67.0420913696289,6770700,up,1.4136283135824657,68.38631450418367,0.4183837219153535,4.124802701528317,4.011809936771151
2020-04-27,TEST_TICKER,0,0,0,67.39500088033108,68.10881154938025,67.19449212792307,67.92434692382812,9209700,up,1.2730644778098008,64.01828167372379,0.43840229702777306,4.2034852671555285,4.124802701528317
2020-04-28,TEST_TICKER,0,0,0,68.73438993279804,68.95094278703046,66.06361830991106,66.37641143798828,8341000,up,0.94996253562673,59.300829468627626,0.38418604014439817,4.441849779160179,4.441849779160179
2020-04-29,TEST_TICKER,1,0,0,67.14636177889777,67.97245673420204,65.8791451877317,67.1784439086914,8231700,up,0.6797916367594199,62.93923139286872,0.36755134134889933,4.567882135674722,4.441849779160179
2020-04-30,TEST_TICKER,0,0,0,66.54484700727839,66.7774378988273,65.14930777702655,65.92727661132812,15535800,up,0.4674184937999486,61.71987786534821,0.30320706858139657,4.6181582168805875,4.567882135674722
2020-05-01,TEST_TICKER,0,0,0,65.72674136275685,67.55538562279428,64.56379349280034,66.4405517578125,12705300,up,0.3113712803463318,70.25839093369328,0.2708171638905527,4.599399505141022,4.6181582168805875
2020-05-04,TEST_TICKER,0,0,0,65.94329689796335,66.44055451753255,65.06105991317467,65.6545639038086,6833000,up,0.18506706093220832,75.19748325366788,0.21343814204386172,4.519482756996979,4.599399505141022
2020-05-05,TEST_TICKER,0,0,0,66.52879731380524,69.3599858553407,66.2480863023332,68.4697265625,10927000,up,0.08846213715941392,65.82845307772087,0.26105615824702877,4.386137643234775,4.519482756996979
2020-05-06,TEST_TICKER,0,0,0,69.19957723386013,70.69938485231694,68.37348218185326,68.50982666015625,17042600,up,0.02622267942434399,70.8308811078383,0.2758144896329992,4.517381874277646,4.386137643234775
2020-05-07,TEST_TICKER,0,0,0,69.39206292947277,69.64871387517566,67.01804015196069,67.5473861694336,11941800,up,0.0,69.14246131588624,0.24222341953056756,4.710882931163596,4.517381874277646
2020-05-08,TEST_TICKER,1,0,1,67.70779493309274,67.9002877436404,66.1277849643366,67.33885955810547,20188100,up,0.0,70.18728114492755,0.20759055668090715,4.6676797637063885,4.710882931163596
2020-05-11,TEST_TICKER,0,0,0,68.23711784565043,70.94799309172114,67.35488084643544,70.49885559082031,19219800,up,0.0,59.86317284835029,0.2821478408234628,4.497162661827375,4.6676797637063885
2020-05-12,TEST_TICKER,0,0,0,72.18313532695616,73.97167570576843,70.95602300544434,72.55207061767578,23492300,up,0.4098266192501241,44.191988448029164,0.3800470258661507,4.524727892484364,4.497162661827375
2020-05-13,TEST_TICKER,1,0,0,72.77665706181531,73.97970960934363,70.36253602215182,71.27685546875,23562600,up,0.6906674417463294,40.76286807146229,0.3846435362629966,4.737872011467459,4.737872011467459
2020-05-14,TEST_TICKER,1,1,0,70.2742967612658,72.56811695447605,70.12190817950138,72.13501739501953,13379500,up,0.900317644564658,47.406671985435764,0.4081915971330572,4.856582749696685,4.737872011467459
2020-05-15,TEST_TICKER,1,1,0,72.19116437217586,73.10548368524212,71.71796059068885,72.7525863647461,14071200,up,1.1126750326198112,47.71767967365374,0.4312919763951748,4.97719901480481,4.856582749696685
2020-05-18,TEST_TICKER,1,1,1,73.78719903219209,75.11857969099897,73.23379308135794,73.36212158203125,16300200,up,1.3254761977248912,50.07007209101274,0.45368583451769756,5.2514623546455965,5.2514623546455965
2020-05-19,TEST_TICKER,0,0,0,73.19371036381034,73.5065035009985,71.83024729389994,73.14558410644531,9892500,up,1.378975675955107,50.37209452307083,0.44817243934444945,5.468119480705539,5.468119480705539
2020-05-20,TEST_TICKER,0,0,0,73.89148968550654,74.22032700530416,72.10295488454558,73.13758087158203,10661500,up,1.3764749822566023,59.59091857593293,0.4324450202108415,5.599969760785783,5.468119480705539
2020-05-21,TEST_TICKER,0,0,0,73.20973162223035,74.69349469851404,72.46383905363894,74.60527038574219,10393200,up,1.3713065709996688,59.915356445089046,0.4585195119266471,5.613741882956774,5.599969760785783
2020-05-22,TEST_TICKER,0,0,0,74.4849713228587,74.59725570118091,73.57065217421234,73.86740112304688,5507000,up,1.3048840557716201,60.54861060290582,0.4346542608543931,5.629125847585215,5.613741882956774
2020-05-26,TEST_TICKER,0,0,0,74.95016031728773,75.04640670988867,72.43177117511705,72.7525863647461,11869800,up,1.1514689609992956,56.076890744314404,0.3723968851130403,5.650093756326456,5.629125847585215
2020-05-27,TEST_TICKER,0,0,0,72.61622120631169,72.98515642759507,71.02818983561981,72.16708374023438,12529500,up,0.9147839918840868,53.07161453376496,0.3060940293355993,5.340322887417273,5.340322887417273
2020-05-28,TEST_TICKER,0,0,0,72.88091927676714,73.13757022011656,72.1831466562354,72.20720672607422,8765900,up,0.7361896765703526,59.78433597745351,0.2570419551241879,4.980801787203703,4.980801787203703
2020-05-29,TEST_TICKER,0,0,0,72.98517294200227,74.5010183520437,71.86232290370184,74.32456970214844,13758800,up,0.6432511073026195,54.74409554694898,0.28623969792889514,4.580331127681106,4.580331127681106
2020-06-01,TEST_TICKER,0,0,0,73.82732769704407,74.63737867973079,72.73655955581816,72.74457550048828,8486500,up,0.538148939447952,57.755767325772474,0.23766809234095368,4.358289722771772,4.358289722771772
2020-06-02,TEST_TICKER,0,0,0,72.96110024539588,73.54658217065683,72.22322976359662,73.01724243164062,9413300,up,0.4234641360525129,63.80315009183957,0.2098126100129086,4.1058178893113535,4.1058178893113535
2020-06-03,TEST_TICKER,0,0,0,73.36212378904752,73.38618385388766,71.8623165172667,72.89694213867188,8588400,up,0.3038562702328309,64.95211700847375,0.17904704312648895,3.821863297479368,3.821863297479368
2020-06-04,TEST_TICKER,0,0,0,72.40771215178584,74.97422758681985,72.38365208304855,74.62133026123047,9525700,up,0.29145945024392184,60.037376365110646,0.20892153417711287,3.53072931867284,3.53072931867284
2020-06-05,TEST_TICKER,1,0,0,74.99027741974767,76.62642966137264,74.43687127534811,75.27098846435547,9630100,up,0.3810338608291364,59.2361445395539,0.23716659096377898,3.410569549152328,3.53072931867284
2020-06-08,TEST_TICKER,0,0,0,74.51706629281502,76.20133837701374,74.43685790672495,75.8644790649414,6621400,up,0.45680940645569956,62.20645119004525,0.2636773703533275,3.3601431700245854,3.410569549152328
2020-06-09,TEST_TICKER,0,0,0,76.15322253646532,77.52470780245183,76.00084004394361,77.13170623779297,9555900,up,0.5942523029231461,51.751859902092164,0.31091232740724023,3.376027325202429,3.3601431700245854
2020-06-10,TEST_TICKER,0,0,0,77.78935854423203,79.68216128355265,77.63697608337372,77.71717834472656,11138300,up,0.7646315644474173,39.77613678812152,0.3477027979256497,3.5959750186731867,3.5959750186731867
2020-06-11,TEST_TICKER,1,1,0,76.74671488158067,77.7091542304761,73.81126446508132,73.99573516845703,12584800,up,0.6111237456450596,28.31398735056699,0.23859391307101974,4.042387242537529,4.042387242537529
2020-06-12,TEST_TICKER,0,0,0,75.18273137082168,75.98476607408766,73.00921805925559,74.1561279296875,8010100,up,0.42372862955856316,25.53104316671356,0.17618018332064742,4.311515243779411,4.311515243779411
2020-06-15,TEST_TICKER,0,0,0,73.20171701721353,75.4153348847956,72.80872165968141,74.65340423583984,7120200,up,0.24938799112907528,27.395739415108928,0.14768440059177834,4.405225146682497,4.311515243779411
2020-06-16,TEST_TICKER,0,0,0,76.08104036982934,77.15576432958605,74.9742342758803,77.0434799194336,9366100,up,0.2412275146515821,22.70117090184784,0.2012995321724225,4.375744088775036,4.405225146682497
2020-06-17,TEST_TICKER,0,0,0,77.67707868473794,77.87758740933408,76.40986207672056,76.78681945800781,6212200,up,0.25550819779915557,26.521998816389942,0.21483816263266248,4.417419482808668,4.375744088775036
2020-06-18,TEST_TICKER,1,1,1,76.64246434607604,77.35627502242454,76.40185751215094,77.1798324584961,4571600,up,0.2622153472206241,37.83170137319283,0.22990382984207486,4.422792226693474,4.417419482808668
2020-06-19,TEST_TICKER,0,0,0,78.37483801285826,78.7598112724039,76.79482855083393,77.56478118896484,9210900,up,0.2898249137996265,40.442163831297435,0.24475544748642075,4.493614395429205,4.422792226693474
2020-06-22,TEST_TICKER,0,0,0,77.50865907514705,78.03800509292304,76.85099064396675,78.0139389038086,6004300,up,0.31977971897365265,48.32108257802318,0.2618194561276836,4.523806450703503,4.493614395429205
2020-06-23,TEST_TICKER,1,0,0,78.93626437589018,79.48164829037573,77.83748060454366,78.04600524902344,6715600,up,0.39413579524593967,55.19132091203926,0.2658236174462215,4.630685252396475,4.523806450703503
2020-06-24,TEST_TICKER,1,1,1,77.36429662926761,77.925724809862,75.6720022621049,76.30561065673828,9025100,up,0.2863641669327741,52.07800561691718,0.2038978375714675,4.765592228349533,4.630685252396475
2020-06-25,TEST_TICKER,0,0,0,76.33768638205157,77.85353194001178,75.64793583917601,77.78936767578125,6411700,up,0.2142747426222833,56.332059281679534,0.21078985209240844,4.714793825774876,4.765592228349533
2020-06-26,TEST_TICKER,1,0,0,77.70917296519885,77.8214573790057,76.22540939500122,77.09962463378906,14568400,up,0.11873496903766423,56.52658136408887,0.18255471683726865,4.611758642653655,4.714793825774876
2020-06-29,TEST_TICKER,0,0,0,77.39636384679696,78.06205424793495,76.73869550757543,77.3482437133789,6676400,up,0.053552120519926305,62.44372848408224,0.16827885380732727,4.460905402180273,4.611758642653655
2020-06-30,TEST_TICKER,0,0,0,76.97129321182095,79.30521167624012,76.85900881114324,78.74378967285156,8112500,up,0.04966327437891849,63.48364831505695,0.19827747222118614,4.295124129950025,4.460905402180273
2020-07-01,TEST_TICKER,0,0,0,79.00043110619757,79.93079445027278,78.19839627263211,79.51373291015625,6522900,up,0.10934011909497254,72.39372139675406,0.23229820364448664,4.200644378862819,4.295124129950025
2020-07-02,TEST_TICKER,0,0,0,79.76238127992136,80.19548093037398,78.48714851945668,79.30522155761719,6158800,up,0.15264055301962642,73.458262270196,0.23722626797028495,4.17583480132204,4.200644378862819
2020-07-06,TEST_TICKER,0,0,0,79.91474934054727,80.04307784947306,78.55930853045906,79.40946960449219,7039000,up,0.1820137401399302,77.79216992386993,0.23705613470992887,4.18059358256663,4.17583480132204
2020-07-07,TEST_TICKER,1,0,0,79.14479755436136,80.7568892818018,79.04855117156009,79.68215942382812,6345600,up,0.22915665606211633,81.21416646961192,0.23897140076375978,4.244500403677108,4.18059358256663
2020-07-08,TEST_TICKER,1,1,1,80.00297204804367,80.6606403454314,79.04053272666064,79.62601470947266,6154400,up,0.23786245650952864,83.45689571896901,0.23109123375321763,4.289852858202366,4.244500403677108
2020-07-09,TEST_TICKER,0,0,0,79.4656347815251,80.02705687285737,77.64501177855556,78.55131530761719,5817300,up,0.1355456938500197,80.0000091389243,0.1850267356414998,4.30748918326988,4.289852858202366
2020-07-10,TEST_TICKER,1,0,0,78.64753303918333,78.86408586875488,77.28407628329775,77.6610336303711,6202500,up,-0.020206550856247674,70.52013509351626,0.12448997740511195,4.201465204941428,4.30748918326988
2020-07-13,TEST_TICKER,0,0,0,78.08612697593377,79.85060150315395,77.7332296228732,78.48714447021484,8507400,up,-0.11561916124319005,66.5696816338214,0.11036550491182139,4.001560915941383,4.201465204941428
2020-07-14,TEST_TICKER,0,0,0,78.72256328376206,80.45174593268045,77.88638567146268,80.26502990722656,6765600,up,-0.1368445822020794,59.33988310248555,0.15268640116699336,3.710547414496375,3.710547414496375
2020-07-15,TEST_TICKER,0,0,0,81.18238147502889,81.57205963134766,80.22442912587458,81.57205963134766,5661600,up,-0.030262377400504192,45.23410605475933,0.211795019973467,3.445198015490874,3.445198015490874
2020-07-16,TEST_TICKER,0,0,0,80.93072324917385,81.36910888041636,80.21631428253067,81.11743927001953,4269200,up,0.03231118462970173,40.5570493579304,0.22462896157495932,3.268027837082613,3.445198015490874
2020-07-17,TEST_TICKER,1,0,0,81.4178079563274,82.22151176741274,81.1174309268177,81.85619354248047,6890900,up,0.13404208590113242,39.021497694785346,0.2513760924828495,3.1350734443279293,3.268027837082613
2020-07-20,TEST_TICKER,1,1,1,81.7993707647724,82.19716270683925,80.58163502096738,80.80894470214844,4823300,up,0.1549019497201174,38.66829315954574,0.22584466484749463,3.1233378262707845,3.1350734443279293
2020-07-21,TEST_TICKER,0,0,0,81.02815562265359,81.02815562265359,78.8849406479957,79.07166290283203,8239000,up,0.03956730693148991,33.90823656105274,0.1491406103004779,3.1583592174617934,3.1233378262707845
2020-07-22,TEST_TICKER,0,0,0,79.39638815909188,79.78606020315335,78.69009906285794,79.31520080566406,4441800,up,-0.07994440801774161,37.62220815501047,0.10849365762826299,3.0483761407972025,3.1583592174617934
2020-07-23,TEST_TICKER,0,0,0,79.75356635687857,80.30560677463936,79.11222482788266,79.58308410644531,5127200,up,-0.1735100067451123,37.52724776338809,0.08759001601562617,2.8966067359799723,3.0483761407972025
2020-07-24,TEST_TICKER,0,0,0,79.59934394234963,79.7129988043741,78.30854058974981,78.83622741699219,5169400,up,-0.32228314311293005,35.08594898636984,0.044909835436961656,2.737767756005809,2.8966067359799723
2020-07-27,TEST_TICKER,1,1,1,78.21923420266523,79.46944379469036,78.14617302215323,78.87681579589844,5030700,up,-0.4559257811633426,42.36812617705119,0.017988021174046562,2.5413591102568915,2.737767756005809
2020-07-28,TEST_TICKER,0,0,0,78.74690424159155,79.25023719947421,78.30851867060801,78.511474609375,5941800,up,-0.5613124847995543,51.89538371549553,-0.01346421389356084,2.3243605738351647,2.3243605738351647
2020-07-29,TEST_TICKER,0,0,0,78.64138817241877,79.0716538744094,78.45466593890244,78.75504302978516,5512000,up,-0.6221477189660147,55.78780906054464,-0.02630816490962499,2.0796720605034977,2.0796720605034977
2020-07-30,TEST_TICKER,0,0,0,78.18675716976621,78.53584169158079,77.45612062088784,77.96756744384766,6411500,up,-0.7102931632477469,52.06473848153243,-0.061486642194112116,1.771823349494369,1.771823349494369
2020-07-31,TEST_TICKER,0,0,0,77.56164819079612,78.94986617410677,75.94612052980524,77.05020141601562,14613000,up,-0.8366606480498797,49.510771040867404,-0.11151708903208286,1.3204170845350234,1.3204170845350234
2020-08-03,TEST_TICKER,0,0,0,77.27752273181342,78.88493066247271,77.17198165576426,77.88639068603516,6919000,up,-0.8602998100290842,55.22427116949469,-0.11185492649741513,0.820516574781422,0.820516574781422
2020-08-04,TEST_TICKER,0,0,0,77.87013018266235,77.95943128787256,76.36013755930136,76.54685974121094,7865100,up,-0.9438468301672582,57.16146522529728,-0.15579060044455342,0.3826603389469483,0.3826603389469483
2020-08-05,TEST_TICKER,0,0,0,76.69298633503111,76.96088964393957,75.60513935054979,75.70256042480469,6918900,down,-1.050497331602374,66.09293826240088,-0.20523819703896878,-0.05159879006313872,-0.05159879006313872
2020-08-06,TEST_TICKER,0,0,0,75.75941886991318,76.02732228856371,74.50920910993653,75.15055084228516,7269300,down,-1.1778872830909504,63.38340514926284,-0.24798567525980642,-0.5246355824859279,-0.5246355824859279
2020-08-07,TEST_TICKER,1,0,1,75.247953480488,75.49961688812328,74.85015534062818,75.4346694946289,5226600,down,-1.2390337497760964,63.844052076649874,-0.2593435250497474,-0.9903380333395262,-0.9903380333395262
2020-08-10,TEST_TICKER,0,0,0,75.1992633960031,76.04356119474821,74.80959130041386,74.99630737304688,7623600,down,-1.2716420918988245,68.48771528278829,-0.27655306861934187,-1.382484323556696,-1.382484323556696
2020-08-11,TEST_TICKER,0,0,0,74.93944006943407,75.73502998143849,74.79331156289135,75.23169708251953,7208400,down,-1.2594880708589735,69.55400275403106,-0.2730728403075554,-1.7121001895489627,-1.7121001895489627
2020-08-12,TEST_TICKER,1,0,0,75.86493124918636,77.59411989843265,75.76751635766196,77.53729248046875,7705600,down,-1.0996468304023588,54.25536178248065,-0.18920612876792867,-2.0546746582353705,-2.0546746582353705
2020-08-13,TEST_TICKER,0,0,0,77.23693316156616,77.52919029062046,76.31957429153348,76.86349487304688,6004200,down,-0.9575111894491766,49.48802783651703,-0.15771558391785825,-2.2004943847977074,-2.0546746582353705
2020-08-14,TEST_TICKER,1,0,0,77.4317399565904,77.6671695657843,76.74981104200656,77.1800765991211,5488100,down,-0.7929570990472601,50.3252541731062,-0.12083168775171742,-2.2298315264928306,-2.2004943847977074
2020-08-17,TEST_TICKER,0,0,0,77.35867667308862,78.95797026122763,77.33432295448313,78.21920776367188,7251400,down,-0.5846485192680908,45.59147254532441,-0.05850616149157374,-2.0814542899354365,-2.2298315264928306
2020-08-18,TEST_TICKER,0,0,0,78.43843305992849,78.50337426934409,77.24505085054727,77.65096282958984,4557400,down,-0.44036309046079225,39.155455930378345,-0.036084698491692595,-1.8697692670428552,-1.8697692670428552
2020-08-19,TEST_TICKER,0,0,0,78.83623276936174,79.08789623896969,77.8133327479692,78.01628875732422,7672000,down,-0.2988996198102791,41.73520540202814,-0.005950743083231847,-1.543193733904161,-1.543193733904161
2020-08-20,TEST_TICKER,0,0,0,77.52106658858999,77.9594522610896,76.86349117670315,77.28563690185547,6798000,down,-0.26027356550047553,44.696061034015315,-0.009187651993929135,-1.259288947130898,-1.259288947130898
2020-08-21,TEST_TICKER,0,0,0,77.2856378374979,77.3830589415856,76.57123498869707,77.0096206665039,5269000,down,-0.26688641040342675,45.687997731409205,-0.01628625860023202,-1.062818552570775,-1.259288947130898
2020-08-24,TEST_TICKER,0,0,0,77.04208229308824,77.31809942082216,76.45756814762315,76.72547149658203,4103600,down,-0.3012267137384157,52.691993259742084,-0.027213660459015576,-0.9377745029719904,-1.062818552570775
2020-08-25,TEST_TICKER,0,0,0,76.48192802062562,76.952787363855,76.23838456958352,76.36015319824219,6710000,down,-0.351988699278708,57.01762121900321,-0.04325478536545792,-0.88068170864058,-0.9377745029719904
2020-08-26,TEST_TICKER,0,0,0,75.90553200250059,76.6442946987213,75.45091261634914,76.5955810546875,5682800,down,-0.41369329676052136,73.54036029979345,-0.042645198797608544,-0.9253332134838672,-0.88068170864058
2020-08-27,TEST_TICKER,0,0,0,76.57934640064904,77.17197435151381,76.04353967865944,76.55499267578125,5271500,down,-0.43738486061749415,80.0558332846388,-0.04189703149158547,-0.9875050362141735,-0.9253332134838672
2020-08-28,TEST_TICKER,1,1,1,76.7335770722995,76.83911812233508,75.92987330506557,76.4494400024414,4938300,down,-0.45336507812838067,82.48515876001927,-0.04302614152621642,-1.0529390683205406,-0.9875050362141735
2020-08-31,TEST_TICKER,1,0,1,76.40887041137272,77.94321714136646,76.31956928370323,77.74837493896484,9932300,down,-0.39158529957120125,76.49437152321933,0.00046312503251083674,-1.1629247543235692,-1.0529390683205406
2020-09-01,TEST_TICKER,1,0,1,77.54540270256638,77.87013344477765,74.11139167189323,74.88262176513672,15783600,down,-0.4945113558279688,62.790191840331595,-0.0678723241374461,-1.2395699133513602,-1.1629247543235692
2020-09-02,TEST_TICKER,0,0,0,74.74461699213333,76.50627315102399,74.60660843267533,76.27084350585938,9139200,down,-0.5151039981473657,54.4264861755026,-0.05749845700330069,-1.4483116362232522,-1.4483116362232522
2020-09-03,TEST_TICKER,0,0,0,76.21402162841406,76.5631061354196,73.94903231929311,74.58226013183594,8921900,down,-0.5972666698123356,45.965982883789394,-0.10756645839428342,-1.629734142505285,-1.4483116362232522
2020-09-04,TEST_TICKER,0,0,0,74.7527423989236,75.6051537343619,73.5350066108193,74.58226013183594,9444800,down,-0.5176052956027901,45.52681178885857,-0.13388837007845372,-1.8831917159208302,-1.8831917159208302
2020-09-08,TEST_TICKER,0,0,0,74.29811941204692,74.57414275436024,72.61764421372749,73.24275207519531,8563900,down,-0.4046596117940911,41.89048553245469,-0.19167493545721498,-2.177363501604333,-2.177363501604333
2020-09-09,TEST_TICKER,0,0,0,73.7623265508345,75.03688993842422,73.4781893995359,74.3874282836914,5373500,down,-0.3076098298921626,44.76081645599857,-0.18442465529415722,-2.5190596028892287,-2.5190596028892287
2020-09-10,TEST_TICKER,0,0,0,73.9327869917166,74.20881028120674,72.64199023141357,72.77999877929688,10403600,down,-0.22245830711576453,34.20472118125111,-0.2316232213853113,-2.7816474992961417,-2.7816474992961417
2020-09-11,TEST_TICKER,0,0,0,72.90990354279558,73.34016922508917,72.28480185589683,72.82060241699219,8385800,down,-0.14952521287945014,31.46512570477699,-0.25145795293247636,-3.018469999377956,-3.018469999377956
2020-09-14,TEST_TICKER,0,0,0,73.10472349112204,74.08702938226169,72.6257443081646,73.46192169189453,5212300,down,-0.07997314738507871,33.92419050930232,-0.23707377575657046,-3.201874361917774,-3.018469999377956
2020-09-15,TEST_TICKER,0,0,0,74.20070180696734,74.67156113076504,73.583713941085,73.80290985107422,3851300,down,-0.034703495854843586,31.298537959066437,-0.21260743699743526,-3.2392249519272127,-3.201874361917774
2020-09-16,TEST_TICKER,0,0,0,73.89221139170742,74.09516737423034,72.8124902719165,72.88555145263672,6304400,down,-0.012044399636707226,31.049477502924827,-0.22214298478752784,-3.179803642744446,-3.2392249519272127
2020-09-17,TEST_TICKER,0,0,0,72.49585868531665,73.72170800941728,72.39843761184794,72.76375579833984,5604700,down,-0.16301181095229034,36.31070173087016,-0.2237785557633634,-3.1537754734523418,-3.179803642744446
2020-09-18,TEST_TICKER,1,1,1,72.65012455590013,73.4700684909818,72.13867769006866,73.15345764160156,10076300,down,-0.27883983965351117,40.948004285128924,-0.20477454168878725,-3.113085049276947,-3.1537754734523418
2020-09-21,TEST_TICKER,0,0,0,72.36597971860122,72.60140938558712,70.76668569393044,72.32538604736328,7328300,down,-0.42604797951807427,41.501314324061234,-0.21446979601914373,-3.112235661960298,-3.113085049276947
2020-09-22,TEST_TICKER,0,0,0,72.17114669590975,72.21173417509505,71.38367651376136,71.92759704589844,5306100,down,-0.5491409050809403,42.66899206874336,-0.22530958500810824,-3.124958381673764,-3.112235661960298
2020-09-23,TEST_TICKER,0,0,0,72.25231757963455,72.47150727851397,70.72609107847954,70.74232482910156,6253000,down,-0.662363122727369,39.85003788124085,-0.26309789273819306,-3.139582098442361,-3.124958381673764
2020-09-24,TEST_TICKER,0,0,0,70.62868241933943,70.62868241933943,69.2648179593549,69.7437973022461,9980800,down,-0.8304399646926662,40.81027437180792,-0.309383882161207,-3.2643723828057603,-3.139582098442361
2020-09-25,TEST_TICKER,0,0,0,69.81686357133687,70.51503270254828,69.37847787078141,70.00358581542969,9935600,down,-0.9256573843779878,51.22565781236462,-0.3190316822786231,-3.422315864703336,-3.2643723828057603
2020-09-28,TEST_TICKER,0,0,0,70.86411515217351,71.60287174484132,70.5231505709422,70.85599517822266,6306900,down,-0.890207110729741,69.66768265521128,-0.28884024825652554,-3.5086062889705403,-3.422315864703336
2020-09-29,TEST_TICKER,0,0,0,70.71796989819244,70.85597845415603,70.06850839737426,70.53936767578125,5508900,down,-0.8573709703112402,73.17210521798165,-0.27386312613803576,-3.5350137317284975,-3.5086062889705403
2020-09-30,TEST_TICKER,0,0,0,70.6286852180845,71.7977137140311,70.47443668216783,71.10765838623047,8209300,down,-0.7509006404252321,69.2582098129427,-0.23638259931435737,-3.4863458225512716,-3.5350137317284975
2020-10-01,TEST_TICKER,0,0,0,71.5785023449262,71.5785023449262,70.40948029469591,70.74232482910156,8777300,down,-0.6563927237390332,72.01482761395665,-0.2185380349989091,-3.370775396699898,-3.4863458225512716
2020-10-02,TEST_TICKER,0,0,0,70.22277463671122,70.91282378456965,69.85745632129367,69.9142837524414,5554300,down,-0.6120037310375008,65.05902185609914,-0.2258847368921709,-3.215256177557478,-3.370775396699898
2020-10-05,TEST_TICKER,1,1,1,70.21465374692544,71.58663824438958,69.98734402529892,71.38368225097656,5984200,down,-0.4846905434869784,59.683233059976146,-0.17309493749771637,-3.151717975970996,-3.215256177557478
2020-10-06,TEST_TICKER,0,0,0,71.41614952089185,71.48921069895191,69.58142577144412,69.72755432128906,8743800,down,-0.42708768664252417,47.08398034177566,-0.19085807868726828,-3.001957222311546,-3.151717975970996
2020-10-07,TEST_TICKER,0,0,0,69.94673707951796,70.87221565646024,69.84119602832673,70.68549346923828,5899700,down,-0.3648974136016423,43.51296824798766,-0.1612037674611634,-2.9141421437809214,-3.001957222311546
2020-10-08,TEST_TICKER,1,0,0,70.84787380382824,71.9113673962544,70.56373665841868,70.90470123291016,5535100,down,-0.2665029631914848,38.74232600145365,-0.13122502659616223,-2.770043156287457,-2.9141421437809214
2020-10-09,TEST_TICKER,0,0,0,70.96151413339123,72.00876127869222,70.91280049859986,71.19693756103516,6005800,down,-0.16392887087728214,41.60904150683814,-0.09885816692123804,-2.4943522483185205,-2.4943522483185205
2020-10-12,TEST_TICKER,0,0,0,71.57851965747624,71.9276042206603,70.8884705052451,71.7002944946289,7314900,down,-0.06619256633037685,43.78268497304768,-0.05876534156806293,-2.167178142780031,-2.167178142780031
2020-10-13,TEST_TICKER,0,0,0,71.44861877512885,72.0899603598972,71.01023315286729,71.302490234375,7851700,down,0.011439802018413658,52.50474562375444,-0.04431431538063011,-1.7829480075971844,-1.7829480075971844
2020-10-14,TEST_TICKER,0,0,0,71.4506082009434,71.68101339102057,70.68533023214684,70.8252182006836,5863900,down,0.04450642221875656,52.88717070637431,-0.046755227052656494,-1.4740747657601787,-1.4740747657601787
2020-10-15,TEST_TICKER,1,1,0,70.28212120472291,70.55366659148683,69.91182176774754,70.13400268554688,6190900,down,0.0009503186945050146,53.77706186007743,-0.06681872054491533,-1.262323526545643,-1.262323526545643
2020-10-16,TEST_TICKER,0,0,0,70.67710000758046,71.71392964577997,70.57012796257146,70.98979187011719,5358500,down,0.041399868037489185,61.68540085548453,-0.04668362006386392,-1.1524759109613854,-1.262323526545643
2020-10-19,TEST_TICKER,1,1,1,71.25310912532679,71.4176887372753,69.22882698388693,69.37694549560547,10288000,down,-0.0012233829025265486,55.53661172514377,-0.08583779482532039,-1.0632067378514876,-1.1524759109613854
2020-10-20,TEST_TICKER,0,0,0,69.27819731441888,69.80483946564141,68.64457685624606,69.32756805419922,6932100,down,-0.0939262139653323,56.68666053315837,-0.10554619942828995,-1.1115608482757722,-1.0632067378514876
2020-10-21,TEST_TICKER,0,0,0,68.77626200256223,69.23707245921298,67.93692149586651,68.2084732055664,9776900,down,-0.2202379992922121,45.493160468440685,-0.15078633946889905,-1.2147109768627047,-1.1115608482757722
2020-10-22,TEST_TICKER,0,0,0,68.31543054130098,69.85421695315078,68.23314387436186,69.37694549560547,8080100,down,-0.246152000045623,34.75571789103516,-0.13487356728599098,-1.4394508347282766,-1.4394508347282766
2020-10-23,TEST_TICKER,0,0,0,69.64850050710683,70.06817069023562,69.0724875326717,69.4016342163086,4238700,down,-0.2342010395852565,38.01835405834782,-0.1236413443656961,-1.5966767125962633,-1.4394508347282766
2020-10-26,TEST_TICKER,0,0,0,69.19590295987356,69.3851679219372,68.14261867900515,69.05601501464844,7986300,down,-0.24549296250852937,45.58880532138505,-0.12551736120140844,-1.7510154552963968,-1.5966767125962633
2020-10-27,TEST_TICKER,1,0,0,69.12184810116074,69.33579843647621,68.03564788212243,68.06033325195312,6705600,down,-0.27095998393068355,47.08297310060994,-0.15527871864876874,-1.8463459508570708,-1.7510154552963968
