time,stock_name,bias_index,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5,rel_vol
2024-02-02,AAPL,-0.0947864821019259,362.46419597630694,365.01572723019314,359.8250201053157,363.204345703125,1590500,up,1.533229775010664,52.19050041026993,0.376670969283574,14.039398891843177,14.053092263019437,0.7769170874865792
2024-02-05,AAPL,-0.0560371513382071,362.7660966135079,364.22689968711944,359.42573405134397,360.66253662109375,1787300,up,1.1367886988956641,59.02502448613107,0.33909325737741325,14.043927283599487,14.039398891843177,0.8714778602787872
2024-02-06,AAPL,-0.0891600354795259,360.8378150434691,361.9967211580799,352.93000606385306,355.169921875,4012000,up,0.3568876977043445,57.534506544308535,0.2540002818830214,13.471028144433262,14.043927283599487,1.9081046889342295
2024-02-07,AAPL,-0.0587782177206054,355.4620618596687,360.2535087566543,354.60505268133693,357.0689392089844,2531800,up,-0.17952881077570026,61.353225330541335,0.21073168716395418,12.703019571076936,12.703019571076936,1.183595159779269
2024-02-08,AAPL,-0.0633521986942043,358.0720224922799,359.81525571879877,357.3319025188761,358.85113525390625,1679800,up,-0.4705156882900354,65.51312303097515,0.1891393063141581,11.80912345463463,11.80912345463463,0.7846108287317591
2024-02-09,AAPL,-0.0376964998927112,359.601018849594,362.74662546185937,358.33500142280025,361.9577941894531,1482600,up,-0.5340478629649397,64.85854536497487,0.19344380558033636,10.952215871460112,10.952215871460112,0.6918241928484435
2024-02-12,AAPL,-0.0469255154924067,359.834719294826,360.72094333598255,356.6112164291391,357.82855224609375,1325000,up,-0.7799980120746142,58.280338817662255,0.14747413355768035,10.397899085327424,10.952215871460112,0.6181813431470983
2024-02-13,AAPL,-0.0669160838948355,351.9659048935555,356.2022398566236,350.592746403727,353.3293151855469,1696900,up,-1.3969658529393456,52.18007269618496,0.07306048845928603,9.448702854869339,9.448702854869339,0.8113858924336317
2024-02-14,AAPL,-0.0567599568198599,356.66963957691183,361.4903012109767,356.66963957691183,361.2857971191406,2114600,up,-1.3994400711818145,51.58337322041234,0.09684972076843766,8.284856484830982,8.284856484830982,1.0070118426040395
2024-02-15,AAPL,-0.1203564092913303,362.8537059518572,364.7722283241368,360.46774566234353,361.8019409179687,2358800,up,-1.2081102741625749,47.706661412035736,0.10593330463469196,7.65341582075024,7.65341582075024,1.123204933949569
2024-02-16,AAPL,-0.1143047354845317,362.5712993097199,363.67177567829685,358.7245358384543,359.82501220703125,2410200,up,-1.17207875331464,48.58498777787333,0.08767863732891676,7.371329269782791,7.65341582075024,1.1379947269417017
2024-02-20,AAPL,-0.015425483356919,360.2145708960864,360.3314303885616,351.9951164306949,353.4656677246094,1631000,up,-1.6348975794303442,38.48105683464429,0.015618812438510264,6.859759864258137,7.371329269782791,0.769153139286041
2024-02-21,AAPL,0.0469128474274769,350.9238306001334,352.910530995084,349.5896352865049,351.47894287109375,1757700,up,-2.2207680362739026,32.058800381976056,-0.04560299720411802,5.88302676460961,5.88302676460961,0.829783256477946
2024-02-22,AAPL,0.0983992173608994,360.0587604841692,362.4642175191806,358.77324658332805,361.6072082519531,1614600,up,-1.971405794852835,28.7732176414276,0.010291618082844187,4.508330163466383,4.508330163466383,0.7597881665792968
2024-02-23,AAPL,0.1113185581142384,364.2171446372995,368.0931527522683,363.0874533818798,367.4601440429687,1614500,up,-1.36806548734193,24.12378329576754,0.0911433142587938,3.6761298613379267,3.6761298613379267,0.7611709916768581
2024-02-26,AAPL,0.1051077103270781,367.0121432392576,370.36225393777346,367.0121432392576,367.615966796875,1455000,up,-0.7445078715583549,28.555737415818527,0.13680233341266607,3.6551201900256274,3.6761298613379267,0.6890940331560791
